"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CIRCUNSCRIPCION_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE.1","SUPLENTE_SEXO.1","SUPLENTE_EDAD_EXACTA.1","SUPLENTE_GRUPOS_DE_EDAD.1","SUPLENTE_NOMBRE.2","SUPLENTE_SEXO.2","SUPLENTE_EDAD_EXACTA.2","SUPLENTE_GRUPOS_DE_EDAD.2"
"1048",10,1,10090086,2,9,3,0,0,"QUINTEROS PONCE MEDARDO                                                                             ","HOMBRES",66.6,"DE 65 AÑOS Y MÁS","ZAMBRANO BANCHON MIRELI NATALI                                                                      ","MUJERES",28.4602739726027,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1049",10,4,10090087,1,9,1,0,0,"CEDEÑO CEDEÑO DORIS                                                                               ","MUJERES",50.8876712328767,"DE 45 A MENOS DE 65 AÑOS","SORIANO PARRA HUGO ENRIQUE                                                                          ","HOMBRES",48.4684931506849,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1050",10,1,10090088,1,9,1,0,0,"ESPINOZA ALBURQUERQUE EMILIO FERNANDO                                                               ","HOMBRES",59.7424657534247,"DE 45 A MENOS DE 65 AÑOS","VALAREZO LUNA ISABEL MARIA                                                                          ","MUJERES",63.1698630136986,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1051",10,1,10090089,2,9,1,0,0,"COELLO MANZANARES AMPARO PIEDAD                                                                     ","MUJERES",58.8493150684931,"DE 45 A MENOS DE 65 AÑOS","PAREJA JARA LUIS ALBERTO                                                                            ","HOMBRES",38.841095890411,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1052",10,1,10090090,3,9,4,0,0,"VANEGAS Y CORTAZAR HECTOR GABRIEL                                                                   ","HOMBRES",48.027397260274,"DE 45 A MENOS DE 65 AÑOS","FERNANDEZ ESPINOZA ANITA DEL ROCIO                                                                  ","MUJERES",45.4102402874467,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1053",10,1,10090091,4,9,1,0,0,"CAMPOS ASTUDILLO RAMON GONZALO                                                                      ","HOMBRES",56.4675724230856,"DE 45 A MENOS DE 65 AÑOS","GARCIA OLIVO PAULETTE ALINA                                                                         ","MUJERES",20.4027397260274,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1054",10,1,10090092,5,9,4,0,0,"CEVALLOS SORNOZA LETTY SELINA                                                                       ","MUJERES",48.3091024777304,"DE 45 A MENOS DE 65 AÑOS","GONZALEZ COBO XAVIER ENRIQUE                                                                        ","HOMBRES",56.3534246575342,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1055",10,1,10090093,6,9,4,0,0,"DURAN ACOSTA JUAN RAMONN                                                                            ","HOMBRES",46.6520547945205,"DE 45 A MENOS DE 65 AÑOS","MOSQUERA CONSTANTINE YESENIA DE JESUS                                                               ","MUJERES",36.1643835616438,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1056",10,1,10090094,7,9,4,0,0,"RODRIGUEZ RENDON BRENDA ALEXANDRA                                                                   ","MUJERES",49.6438356164384,"DE 45 A MENOS DE 65 AÑOS","FAJARDO MOSQUERA JEFFERSON FERNANDO                                                                 ","HOMBRES",24.8712328767123,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1057",10,1,10090095,8,9,4,0,0,"BARZOLA BUENO JOSE HIPOLITO                                                                         ","HOMBRES",49.0382513661202,"DE 45 A MENOS DE 65 AÑOS","PRADO CHAVEZ ELSA OLIVIA                                                                            ","MUJERES",34.5095890410959,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1058",10,1,10090096,9,9,2,0,0,"ADUM BOSCHETTI SAMUEL ESTEFANO                                                                      ","HOMBRES",34.9232876712329,"DE 30 A MENOS DE 45 AÑOS","JUEZ ZAMBRANO MARTHA LEONOR                                                                         ","MUJERES",57.7299124185942,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1059",10,1,10090097,10,9,2,0,0,"CHAVEZ VALDIVIEZO ANDREA VALERIA                                                                    ","MUJERES",22.2438356164384,"MENOS DE 30 AÑOS","BUENDIA SILVA LEONARDO DAVID                                                                        ","HOMBRES",43.158904109589,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1060",10,4,10090098,1,9,3,0,0,"PACHECO BARBERAN MARIA MERCEDES                                                                     ","MUJERES",36.423856576091,"DE 30 A MENOS DE 45 AÑOS","DURAN MACKLIFF JORGE DIMITRI RAUL                                                                   ","HOMBRES",50.8082191780822,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1061",10,1,10090099,1,9,2,0,0,"VANEGAS CORTAZAR RICARDO XAVIER                                                                     ","HOMBRES",48.027397260274,"DE 45 A MENOS DE 65 AÑOS","FON FAY VASQUEZ JOBA AMINTA                                                                         ","MUJERES",58.1835616438356,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1062",10,4,10090100,1,9,3,0,0,"CARRERA NUÑEZ CESAR ANTONIO                                                                        ","HOMBRES",45.3150684931507,"DE 45 A MENOS DE 65 AÑOS","PEREIRA YCAZA ELIZABETH JUDITH                                                                      ","MUJERES",32.7616438356164,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1063",10,1,10090101,1,9,2,0,0,"SUAREZ SEGOVIA SANDRA ELIZABETH                                                                     ","MUJERES",22.1917808219178,"MENOS DE 30 AÑOS","VALVERDE MORA ANGEL FERNANDO                                                                        ","HOMBRES",36.8520547945205,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1064",10,1,10090102,2,9,2,0,0,"ALVARADO PACHAY CELIO JOFFRE                                                                        ","HOMBRES",43.8630136986301,"DE 30 A MENOS DE 45 AÑOS","BELTRAN ORRALA CHERLI SUSY                                                                          ","MUJERES",35.3041095890411,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1065",10,4,10090103,1,9,3,0,0,"WHEATLEY BETANCOURT GILMA                                                                           ","MUJERES",69.3013698630137,"DE 65 AÑOS Y MÁS","PALACIOS ALVAREZ ARSENIO DEL CARMEN                                                                 ","HOMBRES",62.6547945205479,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1066",10,4,10090104,2,9,3,0,0,"MONTECE VILLACIS DAVID JACOB                                                                        ","HOMBRES",49.972602739726,"DE 45 A MENOS DE 65 AÑOS","CALDERON SUAREZ MARIA DEL CARMEN                                                                    ","MUJERES",49.915704768321,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1067",10,4,10090105,3,9,3,0,0,"CANTOS ARTEAGA CARMEN ESMERALDA                                                                     ","MUJERES",52.6178456471293,"DE 45 A MENOS DE 65 AÑOS","FAJARDO LASCANO MARLON ANDRES                                                                       ","HOMBRES",21.0301369863014,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1068",10,13,10090106,1,9,3,0,0,"YEPEZ MARTINEZ HECTOR JOSE                                                                          ","HOMBRES",26.3232876712329,"MENOS DE 30 AÑOS","SESME PINELA MAYRA FILOMENA                                                                         ","MUJERES",33.2708960251516,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1069",10,12,10090107,1,9,3,0,0,"JIMENEZ SANCHEZ FRANCISCO EDUARDO                                                                   ","HOMBRES",41.6767123287671,"DE 30 A MENOS DE 45 AÑOS","OCAÑA OCAÑA ANDREA JAZMIN                                                                         ","MUJERES",30.3835616438356,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1070",10,12,10090108,2,9,1,0,0,"PEPPER RECALDE MARCOS GABRIEL                                                                       ","HOMBRES",29.9068493150685,"MENOS DE 30 AÑOS","SILVA INTRIAGO MARIA GABRIELA                                                                       ","MUJERES",31.6,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1071",10,12,10090109,3,9,3,0,0,"IZURIETA MONTESDEOCA JOHANNA PRISCILA                                                               ","MUJERES",42.3013698630137,"DE 30 A MENOS DE 45 AÑOS","NAVARRETE HURTADO JIMMY DANIEL                                                                      ","HOMBRES",35.7561643835616,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1072",10,12,10090110,4,9,1,0,0,"CAMPAZ ANGULO INES MARIA                                                                            ","MUJERES",46.0904109589041,"DE 45 A MENOS DE 65 AÑOS","TRIVIÑO PAZMIÑO ALVARO MANUEL                                                                     ","HOMBRES",32.0958904109589,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1073",10,13,10090111,1,9,3,0,0,"FLORES ESTRELLA IRENE ELIZABETH                                                                     ","MUJERES",42.6657534246575,"DE 30 A MENOS DE 45 AÑOS","PEREZ PEREZ JOSE MARIA                                                                              ","HOMBRES",34.8465753424658,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1074",10,12,10090112,1,9,3,0,0,"RODRIGUEZ ZAMBRANO DIANE MARIE                                                                      ","HOMBRES",30.9260273972603,"DE 30 A MENOS DE 45 AÑOS","OCHOA MURILLO KATHERINE KATIUSKA                                                                    ","MUJERES",27.6246575342466,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1075",10,12,10090113,2,9,3,0,0,"QUISPE CRUZ ELSY DE JESUS                                                                           ","MUJERES",32.4539112208998,"DE 30 A MENOS DE 45 AÑOS","CHAVEZ SANCHEZ CARLOS DAVID                                                                         ","HOMBRES",30.6301369863014,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1076",10,12,10090114,3,9,1,0,0,"APOLO MONCADA MARIO EDGAR                                                                           ","HOMBRES",44.5468073957632,"DE 30 A MENOS DE 45 AÑOS","RIVERA GUADAMUD ANDREA SOLANGE                                                                      ","MUJERES",25.2736282655887,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1077",10,13,10090115,1,9,3,0,0,"LOOR CENTENO MIGUEL ANGEL                                                                           ","HOMBRES",30.186301369863,"DE 30 A MENOS DE 45 AÑOS","CAMPOVERDE QUIMI ROSA RAQUEL                                                                        ","MUJERES",39.8520547945205,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1078",10,13,10090116,2,9,3,0,0,"GUTIERREZ JARAMILLO MARJORIE LILY                                                                   ","MUJERES",39.2876712328767,"DE 30 A MENOS DE 45 AÑOS","SANTOS SALVADOR JUAN XAVIER                                                                         ","HOMBRES",26.2739726027397,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1079",10,12,10090117,1,9,3,0,0,"DECKER MANTILLA ALFREDO MIGUEL                                                                      ","HOMBRES",35.5232876712329,"DE 30 A MENOS DE 45 AÑOS","REQUENA ASCENCIO GENESIS PAOLA                                                                      ","MUJERES",24.5095890410959,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1080",10,12,10090118,2,9,1,0,0,"ARBOLEDA ERAZO CARMEN EUDOCIA                                                                       ","MUJERES",57.2904109589041,"DE 45 A MENOS DE 65 AÑOS","CRUZ OCHOA JAVIER ANTONIO                                                                           ","HOMBRES",42.9178082191781,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1081",10,13,10090119,1,9,3,0,0,"ALVEAR ZENCK RICARDO JOSE                                                                           ","HOMBRES",27.8356164383562,"MENOS DE 30 AÑOS","QUINTANA BURGOS MANUELA JUDITH                                                                      ","MUJERES",27.3342465753425,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1082",10,12,10090120,1,9,1,0,0,"LOPEZ CONTRERAS WILLIAM TEODORO                                                                     ","HOMBRES",37.6575342465753,"DE 30 A MENOS DE 45 AÑOS","MERCADO RAMIREZ MARCIA ESTHER                                                                       ","MUJERES",48.9369863013699,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1083",10,12,10090121,2,9,4,0,0,"GENCON GUAMAN JIMMY FERNANDO                                                                        ","HOMBRES",37.3972602739726,"DE 30 A MENOS DE 45 AÑOS","MACIAS AVILES MARIA LORENA                                                                          ","MUJERES",37.6534096863538,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1084",10,12,10090122,3,9,2,0,0,"BUENDIA SILVA SILVIA ELENA                                                                          ","MUJERES",45.358904109589,"DE 45 A MENOS DE 65 AÑOS","ROSALES AVILA BYRON JOSE                                                                            ","HOMBRES",35.6054794520548,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1085",10,12,10090123,4,9,4,0,0,"VILLEGAS BAZANTE NOEMI ANATILDE                                                                     ","MUJERES",43.1534246575342,"DE 30 A MENOS DE 45 AÑOS","CASTRO AGUAYO BRAULIO MANUEL                                                                        ","HOMBRES",36.2465753424658,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1086",10,13,10090124,1,9,4,0,0,"VILLALVA FUENTES EDISON MARTIN                                                                      ","HOMBRES",36.3336926416648,"DE 30 A MENOS DE 45 AÑOS","REINOSO LLANTUI MAGALY DEL CARMEN                                                                   ","MUJERES",40.6164383561644,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1087",10,12,10090125,1,9,4,0,0,"MERINO LLERENA CARLOS ALBERTO                                                                       ","HOMBRES",42.213698630137,"DE 30 A MENOS DE 45 AÑOS","TRIVIÑO ZAMBRANO ANA MONSERRATT                                                                    ","MUJERES",21.5167976644958,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1088",10,12,10090126,2,9,4,0,0,"AGUAYO HOLGUIN DELMIA CECIBEL                                                                       ","MUJERES",48.3254959203533,"DE 45 A MENOS DE 65 AÑOS","MORAN BARRERA JOHNNY FERNANDO                                                                       ","HOMBRES",30.1448087431694,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1089",10,13,10090127,1,9,4,0,0,"MOREIRA VERA LIZETTE YOURSEFIS                                                                      ","MUJERES",41.9753424657534,"DE 30 A MENOS DE 45 AÑOS","FREIRE MACIAS MANUEL ISAIAS                                                                         ","HOMBRES",59.9808219178082,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1090",10,12,10090128,1,9,2,0,0,"PAZMIÑO QUIJIJE MARCELO FERNANDO                                                                   ","HOMBRES",28.4484467400255,"MENOS DE 30 AÑOS","LESCANO SOLANO MARIANA DE JESUS                                                                     ","MUJERES",51.6493150684932,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1091",10,12,10090129,2,9,4,0,0,"TORRES JARAMILLO HERNAN MARIA                                                                       ","HOMBRES",56.0767123287671,"DE 45 A MENOS DE 65 AÑOS","ROMAN CEREZO JUANA CRUZ                                                                             ","MUJERES",54.8109589041096,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1092",10,13,10090130,1,9,4,0,0,"SANTOS VINCES EISER VICTOR                                                                          ","HOMBRES",41.4054794520548,"DE 30 A MENOS DE 45 AÑOS","MACIAS MORALES ARIANA JULEISE                                                                       ","MUJERES",21.7708960251516,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1093",10,13,10090131,2,9,4,0,0,"RUIZ FREIRE NURY LUCRECIA                                                                           ","MUJERES",37.4575342465753,"DE 30 A MENOS DE 45 AÑOS","CABEZAS TRIVINO ALFREDO ENRIQUE                                                                     ","HOMBRES",43.0657534246575,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1094",10,12,10090132,1,9,2,0,0,"CRESPO GRANDA ANDREA PRISCILA                                                                       ","MUJERES",29.372602739726,"MENOS DE 30 AÑOS","CEVALLOS ESTARELLAS RICARDO ERNESTO                                                                 ","HOMBRES",45.4402949322554,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1095",10,13,10090133,1,9,4,0,0,"MACIAS MANZABA JAIME FELIPE                                                                         ","HOMBRES",42.8630136986301,"DE 30 A MENOS DE 45 AÑOS","ALVARADO CARPIO CRISTINA GRISELDA                                                                   ","MUJERES",52.213698630137,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1096",10,12,10090134,1,9,2,0,0,"SOTO RAMOS FERNANDO CESAR                                                                           ","HOMBRES",36.1260273972603,"DE 30 A MENOS DE 45 AÑOS","ALARCON MONTESINOS GABRIELA CAROLA                                                                  ","MUJERES",28.027397260274,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1097",10,12,10090135,2,9,2,0,0,"SALAZAR HOLGUIN EUGENIA DEL ROCIO                                                                   ","MUJERES",24.4101953739052,"MENOS DE 30 AÑOS","GUERRA VILLAMAR AURELIO EFRAIN                                                                      ","HOMBRES",23.8301369863014,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1098",10,9002,10090136,1,9,2,0,0,"CUELLAR ARAUJO DANIEL ERNESTO                                                                       ","HOMBRES",30.2356164383562,"DE 30 A MENOS DE 45 AÑOS","MARIN VITERI JOHANNA ELIZABETH                                                                      ","MUJERES",31.2301369863014,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1099",10,9002,10090137,2,9,2,0,0,"KRONFLE GOMEZ MARIA CRISTINA                                                                        ","MUJERES",27.2383561643836,"MENOS DE 30 AÑOS","MARTILLO GUERRERO PEDRO ANDRES                                                                      ","HOMBRES",25.1452054794521,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1100",10,9002,10090138,3,9,2,0,0,"MERA ALCIVAR GEORGE HERNANDO                                                                        ","HOMBRES",57.9232876712329,"DE 45 A MENOS DE 65 AÑOS","ANDRADE ANDRADE MARIA GABRIELA                                                                      ","MUJERES",25.0904109589041,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1101",10,9002,10090139,4,9,2,0,0,"FLORES CARRERA CONSUELO PIEDAD                                                                      ","MUJERES",50.2219178082192,"DE 45 A MENOS DE 65 AÑOS","NARANJO PENAFIEL JOSE MARIA                                                                         ","HOMBRES",45.9457594131297,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1102",10,9002,10090140,5,9,1,0,0,"CUCALON CAMACHO HENRY EDUARDO                                                                       ","HOMBRES",39.6958904109589,"DE 30 A MENOS DE 45 AÑOS","POVEDA SALTOS YENNY MARIA                                                                           ","MUJERES",47.2821917808219,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1103",10,9002,10090141,6,9,3,0,0,"REYES HIDALGO CRISTINA EUGENIA                                                                      ","MUJERES",31.4794520547945,"DE 30 A MENOS DE 45 AÑOS","MUENTES ALVARADO PABLO ANDRES                                                                       ","HOMBRES",26.1561643835616,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1104",10,9002,10090142,7,9,2,0,0,"PERLAZA COROZO ROOSEVELL RODOLFO                                                                    ","HOMBRES",60.4101953739052,"DE 45 A MENOS DE 65 AÑOS","MEDINA ALARCON ANA ANGELITA                                                                         ","MUJERES",66.5808219178082,"DE 65 AÑOS Y MÁS","                                                                                                    ",NA,NA,NA
"1105",10,9002,10090143,8,9,3,0,0,"TACLE GALARRAGA MOISES FERNANDO                                                                     ","HOMBRES",65.7945205479452,"DE 65 AÑOS Y MÁS","ALAVA VARGAS OLGA MERCEDES                                                                          ","MUJERES",26.0245901639344,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1106",10,9002,10090144,9,9,1,0,0,"GONZALEZ ROSADO DALIA SUSANA                                                                        ","MUJERES",39.9369863013699,"DE 30 A MENOS DE 45 AÑOS","MEDINA ZAMBRANO RODRIGO PATRICIO                                                                    ","HOMBRES",55.4301369863014,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1107",10,9002,10090145,10,9,3,0,0,"MENDIETA MARIANA DE JESUS                                                                           ","MUJERES",56.8555505651621,"DE 45 A MENOS DE 65 AÑOS","HERRERA CAJAS JACKSON JAMIL                                                                         ","HOMBRES",36.6684931506849,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1108",10,9002,10090146,11,9,1,0,0,"GAIBORT GALLEGOS ANGEL RAUL                                                                         ","HOMBRES",43.2191780821918,"DE 30 A MENOS DE 45 AÑOS","MEDRANDA LOOR DIVINA MARGARITA                                                                      ","MUJERES",61.7545025825286,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1109",10,9002,10090147,12,9,3,0,0,"LOPEZ FARIÑO CESAR GEOVANI                                                                         ","HOMBRES",57.7041095890411,"DE 45 A MENOS DE 65 AÑOS","VARELA DONOSO CECILIA ESPERANZA                                                                     ","MUJERES",40.186301369863,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1110",10,9002,10090148,13,9,3,0,0,"PUYOL MOSCOSO VIVIANA LISSETTE                                                                      ","MUJERES",23.5917808219178,"MENOS DE 30 AÑOS","MENDOZA LITARDO CESAR VICENTE                                                                       ","HOMBRES",54.6931506849315,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1111",10,9002,10090149,14,9,1,0,0,"MURILLO AGOSTO NARCISA DE JESUS                                                                     ","MUJERES",53.1342465753425,"DE 45 A MENOS DE 65 AÑOS","CAMPOVERDE GONZALEZ RAUL FREDDY BOLIVAR                                                             ","HOMBRES",53.0712328767123,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1112",10,9002,10090150,15,9,4,0,0,"LAPENTTI CARRION NICOLAS EDUARDO                                                                    ","HOMBRES",68.9129276143424,"DE 65 AÑOS Y MÁS","SANCHEZ BARREZUETA PATRICIA ISABEL                                                                  ","MUJERES",46.7205479452055,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1113",10,9002,10090151,16,9,1,0,0,"LOPEZ OÑATE PLINIO ARNULFO                                                                         ","HOMBRES",68.3254959203533,"DE 65 AÑOS Y MÁS","CASTRO GOMEZ DIGNA EMERITA                                                                          ","MUJERES",41.6506774459166,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1114",10,9002,10090152,17,9,4,0,0,"BORJA JACOME MARIA FERNANDA                                                                         ","MUJERES",40.5604685979489,"DE 30 A MENOS DE 45 AÑOS","ANCHUNDIA ZAPATIER CARLOS VICENTE                                                                   ","HOMBRES",54.5972602739726,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1115",10,9002,10090153,18,9,4,0,0,"GUILLEN ZAMBRANO JIMMY ORLANDO                                                                      ","HOMBRES",39.0958904109589,"DE 30 A MENOS DE 45 AÑOS","FUENTES FAJARDO LUCIA ROSA GRACIELA                                                                 ","MUJERES",61.6178905606707,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1116",10,9002,10090154,19,9,4,0,0,"PALMA MACIAS LETTY MARIANA                                                                          ","MUJERES",43.6547945205479,"DE 30 A MENOS DE 45 AÑOS","LEON QUINTO ANIBAL FRANKLIN                                                                         ","HOMBRES",50.2931506849315,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1117",10,9002,10090155,20,9,4,0,0,"RAMIREZ RODRIGUEZ MOISES FERNANDO                                                                   ","HOMBRES",27.2575342465753,"MENOS DE 30 AÑOS","FREIRE TOALOMBO GABRIELA GEOVANNA                                                                   ","MUJERES",24.0602739726027,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1118",10,13,10090156,1,9,1,0,0,"GOMEZ YEPEZ ALCIDES DIOGENES                                                                        ","HOMBRES",56.7462609476757,"DE 45 A MENOS DE 65 AÑOS","NAVARRO RODRIGUEZ VERONICA ARACELY                                                                  ","MUJERES",49.0575342465753,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1119",10,13,10090157,2,9,1,0,0,"CORNEJO LUNA DORA AZUCENA                                                                           ","MUJERES",49.386301369863,"DE 45 A MENOS DE 65 AÑOS","MORA ARIAS HARRINSON GABRIEL                                                                        ","HOMBRES",25.0164383561644,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1120",10,13,10090158,3,9,1,0,0,"MAURET LEON LUIS GILBERTO                                                                           ","HOMBRES",52.423856576091,"DE 45 A MENOS DE 65 AÑOS","MARTINEZ MACIAS FATIMA CLARISA                                                                      ","MUJERES",54.1917808219178,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1121",10,13,10090159,4,9,1,0,0,"POGO SAGBAY ANDREA ELIZABETH                                                                        ","MUJERES",23.9561643835616,"MENOS DE 30 AÑOS","PAREDES MARIDUEÑA JOSE FRANCISCO                                                                   ","HOMBRES",28.8520547945205,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1122",10,13,10090160,5,9,1,0,0,"SAMANIEGO CHAVEZ JUAN CARLOS                                                                        ","HOMBRES",50.6520547945205,"DE 45 A MENOS DE 65 AÑOS","CHANCAY QUISPE MARIA VERONICA                                                                       ","MUJERES",33.915704768321,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1123",10,13,10090161,6,9,2,0,0,"ULLOA ORDOÑEZ HERNAN STALIN                                                                        ","HOMBRES",35.9260273972603,"DE 30 A MENOS DE 45 AÑOS","FIERRO CUEVA YOMHARA DEL CISNE                                                                      ","MUJERES",41.5769069541133,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1124",10,13,10090162,7,9,2,0,0,"FERRER GAMEZ MAGALI YOLANDA                                                                         ","MUJERES",47.3808219178082,"DE 45 A MENOS DE 65 AÑOS","LOPEZ CARVAJAL GABRIEL ALEJANDRO                                                                    ","HOMBRES",30.103825136612,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1125",10,13,10090163,8,9,2,0,0,"MORA SOTOMAYOR CRISTOBAL EUDE                                                                       ","HOMBRES",54.2547945205479,"DE 45 A MENOS DE 65 AÑOS","ZAMBRANO ACEBO FATIMA CARLOTA                                                                       ","MUJERES",39.4328767123288,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1126",10,13,10090164,9,9,2,0,0,"MIRANDA POALASIN LEANA BEATRIZ                                                                      ","MUJERES",47.8520547945205,"DE 45 A MENOS DE 65 AÑOS","CAMACHO RIQUERO LUIS ENRIQUE                                                                        ","HOMBRES",57.5249943858073,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1127",10,13,10090165,10,9,2,0,0,"MONTENEGRO MIRANDA HENRY ALBERTO                                                                    ","HOMBRES",40.3418893629763,"DE 30 A MENOS DE 45 AÑOS","SANCHEZ NOBOA KAREN LEONELA                                                                         ","MUJERES",25.2080544950969,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
